212,77335,AA ,Lecture-Discussion,"Gaillard, J;Smith, A",FR,French,2023,Fall 2023
133,37817,ADU,Online Discussion,"Mikeworth, R;Smith, J",MUS,Music,2023,Fall 2023
220,33991,T  ,Lecture-Discussion,"Elmi, C",EPSY,Educational Psychology,2023,Fall 2023
221,30546,X  ,Lecture,"Ha, J;Sim, Y",KOR,Korean,2023,Fall 2023
281,78180,AD8,Discussion/Recitation,"Bozzi Feijo, B;Burgos, A",LLS,Latina/Latino Studies,2023,Fall 2023
498,41720,CE4,Lecture-Discussion,"Ignacio, E",CEE,Civil and Environmental Engineering,2023,Fall 2023
238,38053,B  ,Lecture-Discussion,"Kwapil, T;Venerable, W",PSYC,Psychology,2023,Fall 2023
250,47191,AD6,Discussion/Recitation,"Callahan, C;Li, Y",EALC,East Asian Language and Culture,2023,Fall 2023
771,73738,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
451,70659,E3 ,Lecture-Discussion,"Beardsley, E",ACCY,Accountancy,2023,Fall 2023
403,36638,A  ,Lecture-Discussion,"Gathogo, M;Toure, V",WLOF,Wolof,2023,Fall 2023
330,76902,A  ,Lecture,"Lleras, C",HDFS,Human Development and Family Studies,2023,Fall 2023
550,30950,A  ,Lecture-Discussion,"Brown, M",SHS,Speech and Hearing Science,2023,Fall 2023
133,37820,ADV,Online Discussion,"Miller, M;Smith, J",MUS,Music,2023,Fall 2023
517,31042,A  ,Lecture-Discussion,"Mason, E",SPED,Special Education,2023,Fall 2023
499,49766,1G ,Studio,"Pokorny, M",ARTS,Art--Studio,2023,Fall 2023
498,31549,CO3,Online,"Ignacio, E",CEE,Civil and Environmental Engineering,2023,Fall 2023
238,38054,C  ,Lecture-Discussion,"Choi, J;Kwapil, T;Venerable, W",PSYC,Psychology,2023,Fall 2023
551,47116,AL1,Lecture,"Schnelle, A",PATH,Pathobiology,2023,Fall 2023
281,78184,AD9,Discussion/Recitation,"Burgos, A;Vitale, S",LLS,Latina/Latino Studies,2023,Fall 2023
250,47193,AD8,Discussion/Recitation,"Callahan, C;Li, Y",EALC,East Asian Language and Culture,2023,Fall 2023
458,72234,UG ,Lecture-Discussion,"Hummel, J",BCOG,Brain and Cognitive Science,2023,Fall 2023
445,37985,AG4,Lecture,"Cromley, J",IE,Industrial Engineering,2023,Fall 2023
451,70660,E4 ,Lecture-Discussion,"Beardsley, E",ACCY,Accountancy,2023,Fall 2023
133,37821,ADW,Online Discussion,"Miller, M;Smith, J",MUS,Music,2023,Fall 2023
314,67935,A  ,Lecture-Discussion,"Mroz, A",FR,French,2023,Fall 2023
498,58944,CO4,Online,"Ignacio, E",CEE,Civil and Environmental Engineering,2023,Fall 2023
499,49600,1U ,Studio,"Pokorny, M",ARTS,Art--Studio,2023,Fall 2023
101,55549,1  ,Online,"Ritchison, B",ANTH,Anthropology,2023,Fall 2023
222,63288,C01,Online,"Colon, I;Demas, M;Desbiens, K;Hauptman, M;Hernandez, N",EPSY,Educational Psychology,2023,Fall 2023
238,38088,D  ,Lecture-Discussion,"Choi, J;Kwapil, T",PSYC,Psychology,2023,Fall 2023
241,30547,C  ,Lecture,"Ha, J",KOR,Korean,2023,Fall 2023
281,70108,AL1,Lecture-Discussion,"Burgos, A",LLS,Latina/Latino Studies,2023,Fall 2023
445,42726,AU3,Lecture,"Cromley, J",IE,Industrial Engineering,2023,Fall 2023
250,29830,AL1,Lecture,"Callahan, C",EALC,East Asian Language and Culture,2023,Fall 2023
557,32939,B  ,Lecture-Discussion,"Braun, S",SHS,Speech and Hearing Science,2023,Fall 2023
340,38496,A  ,Lecture,"Garcia, M;Rivas-Koehl, M",HDFS,Human Development and Family Studies,2023,Fall 2023
772,78045,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
405,46168,A  ,Lecture-Discussion;Lecture-Discussion,"Gathogo, M;Toure, V;Gathogo, M;Toure, V",WLOF,Wolof,2023,Fall 2023
133,37823,ADX,Online Discussion,"Miller, M;Smith, J",MUS,Music,2023,Fall 2023
238,38091,G  ,Lecture-Discussion,"Caumiant, E;Kwapil, T",PSYC,Psychology,2023,Fall 2023
498,58943,COC,Online,"Ignacio, E",CEE,Civil and Environmental Engineering,2023,Fall 2023
499,54839,LHG,Seminar,"Hogin, L",ARTS,Art--Studio,2023,Fall 2023
524,35019,E  ,Practice,"Hardy, J",SPED,Special Education,2023,Fall 2023
445,75064,GO ,Online,"Cromley, J",IE,Industrial Engineering,2023,Fall 2023
552,60480,A  ,Laboratory-Discussion,"Rosser, M",PATH,Pathobiology,2023,Fall 2023
557,32934,C  ,Lecture-Discussion,"Chesnut, K",SHS,Speech and Hearing Science,2023,Fall 2023
499,10038,,Independent Study,,ACCY,Accountancy,2023,Fall 2023
133,37728,AL1,Lecture,"Smith, J",MUS,Music,2023,Fall 2023
238,38092,H  ,Lecture-Discussion,"Caumiant, E;Kwapil, T",PSYC,Psychology,2023,Fall 2023
336,71750,G  ,Lecture-Discussion,"Proulx, F",FR,French,2023,Fall 2023
498,51547,GE3,Lecture-Discussion,"Makhnenko, R",CEE,Civil and Environmental Engineering,2023,Fall 2023
101,62967,A  ,Lecture-Discussion,"Pavlovic, T;Wright, P",BCS,Bosnian-Croatian-Serbian,2023,Fall 2023
445,75063,UGO,Online,"Cromley, J",IE,Industrial Engineering,2023,Fall 2023
395,10045,,Independent Study,,EPSY,Educational Psychology,2023,Fall 2023
102,71424,ONL,Online,"Stumpf, R",ANTH,Anthropology,2023,Fall 2023
499,64842,LHU,Seminar,"Hogin, L",ARTS,Art--Studio,2023,Fall 2023
305,30548,A  ,Lecture,"Ha, J;Lee, C",KOR,Korean,2023,Fall 2023
524,35984,I  ,Practice,"Hardy, J",SPED,Special Education,2023,Fall 2023
557,56204,E  ,Lecture-Discussion,"Braun, S",SHS,Speech and Hearing Science,2023,Fall 2023
379,58076,SA ,Lecture-Discussion,"Brooks, J",HDFS,Human Development and Family Studies,2023,Fall 2023
296,45709,MV ,Lecture-Discussion,"Velazquez, M",LLS,Latina/Latino Studies,2023,Fall 2023
275,47201,AD3,Discussion/Recitation,"Bian, R;Persiani, G",EALC,East Asian Language and Culture,2023,Fall 2023
407,78795,A  ,Lecture-Discussion,"Gathogo, M;Toure, V",WLOF,Wolof,2023,Fall 2023
238,48047,I  ,Lecture-Discussion,"Kwapil, T;Richier, C",PSYC,Psychology,2023,Fall 2023
773,74788,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
498,51548,GE4,Lecture-Discussion,"Makhnenko, R",CEE,Civil and Environmental Engineering,2023,Fall 2023
379,64368,SA2,Lecture-Discussion,"Brooks, J",HDFS,Human Development and Family Studies,2023,Fall 2023
499,63279,PAG,Lecture-Discussion,"Hammie, P;Yunes, N",ARTS,Art--Studio,2023,Fall 2023
524,36073,LBE,Practice,"Andrews, L",SPED,Special Education,2023,Fall 2023
275,47205,AD5,Discussion/Recitation,"Bian, R;Persiani, G",EALC,East Asian Language and Culture,2023,Fall 2023
556,47119,A  ,Laboratory-Discussion,"Colegrove-Calvey, K;Delaney, M;Landolfi, J;Terio, K",PATH,Pathobiology,2023,Fall 2023
500,62025,C2 ,Lecture-Discussion,"Augusto Sampaio Franco de Lima, G",ACCY,Accountancy,2023,Fall 2023
238,48048,J  ,Lecture-Discussion,"Kwapil, T;Richier, C",PSYC,Psychology,2023,Fall 2023
498,58934,GO3,Online,"Makhnenko, R",CEE,Civil and Environmental Engineering,2023,Fall 2023
140,32629,A  ,Laboratory-Discussion,"Fairbanks, S;Namaki, E",MUS,Music,2023,Fall 2023
385,44148,A  ,Lecture-Discussion,"Kourtikakis, K",FR,French,2023,Fall 2023
201,73227,B  ,Lecture-Discussion,"Pavlovic, T;Wright, P",BCS,Bosnian-Croatian-Serbian,2023,Fall 2023
497,10441,,Independent Study,,IE,Industrial Engineering,2023,Fall 2023
558,67836,A  ,Lecture-Discussion,"Husain, F",SHS,Speech and Hearing Science,2023,Fall 2023
103,65489,0NL,Online,"Patino, M",ANTH,Anthropology,2023,Fall 2023
499,63278,PAU,Lecture-Discussion,"Hammie, P;Yunes, N",ARTS,Art--Studio,2023,Fall 2023
400,44201,G2 ,Lecture-Discussion,"Gladstone, J",EPSY,Educational Psychology,2023,Fall 2023
440,43687,E  ,Lecture,"Ha, J",KOR,Korean,2023,Fall 2023
308,69392,E  ,Lecture-Discussion,"Henshaw, F",LLS,Latina/Latino Studies,2023,Fall 2023
275,47207,AD6,Discussion/Recitation,"Bian, R;Persiani, G",EALC,East Asian Language and Culture,2023,Fall 2023
500,67282,IMB,Online,"Mendoza, S;Urcan, O",ACCY,Accountancy,2023,Fall 2023
498,59071,GO4,Online,"Makhnenko, R",CEE,Civil and Environmental Engineering,2023,Fall 2023
774,73739,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
398,77362,JLK,Lecture-Discussion,,HDFS,Human Development and Family Studies,2023,Fall 2023
550,35834,B  ,Lecture-Discussion,"McCarthey, S;Mercier, E;Mouza, C",SPED,Special Education,2023,Fall 2023
239,30683,A  ,Lecture,"Blackburn, A;Todd, N",PSYC,Psychology,2023,Fall 2023
400,44203,G4 ,Lecture-Discussion,"Gladstone, J",EPSY,Educational Psychology,2023,Fall 2023
557,47120,A  ,Laboratory-Discussion,"Colegrove-Calvey, K;Delaney, M;Landolfi, J;Terio, K",PATH,Pathobiology,2023,Fall 2023
275,47209,AL1,Lecture,"Persiani, G",EALC,East Asian Language and Culture,2023,Fall 2023
308,60346,F  ,Lecture-Discussion,"Jegerski, J",LLS,Latina/Latino Studies,2023,Fall 2023
498,59106,RVO,Online,"Edwards, J",CEE,Civil and Environmental Engineering,2023,Fall 2023
500,67281,ONL,Online,"Mendoza, S;Urcan, O",ACCY,Accountancy,2023,Fall 2023
517,74048,A  ,Lecture,"Murphy, M",IE,Industrial Engineering,2023,Fall 2023
301,68984,BTA,Online,"Butler, D",BCS,Bosnian-Croatian-Serbian,2023,Fall 2023
398,73457,RBT,Lecture-Discussion,"Light Shriner, C",HDFS,Human Development and Family Studies,2023,Fall 2023
559,70955,HC ,Lecture-Discussion,"Bottalico, P",SHS,Speech and Hearing Science,2023,Fall 2023
300,66522,CW1,Lecture-Discussion,"Wisniewski, C",WRIT,Writing Studies,2023,Fall 2023
387,66163,C  ,Lecture-Discussion,"Gaillard, J",FR,French,2023,Fall 2023
144,38163,A  ,Laboratory-Discussion,"Conklin, A",MUS,Music,2023,Fall 2023
591,10363,,Independent Study,,ARTS,Art--Studio,2023,Fall 2023
104,37051,AD1,Discussion/Recitation,"Delfino, J;Hernandez, O",ANTH,Anthropology,2023,Fall 2023
498,31550,RVT,Lecture-Discussion,"Edwards, J",CEE,Civil and Environmental Engineering,2023,Fall 2023
400,44204,U3 ,Lecture-Discussion,"Gladstone, J",EPSY,Educational Psychology,2023,Fall 2023
308,64939,G  ,Lecture-Discussion,"Henshaw, F",LLS,Latina/Latino Studies,2023,Fall 2023
500,56063,P2 ,Lecture-Discussion,"Augusto Sampaio Franco de Lima, G",ACCY,Accountancy,2023,Fall 2023
775,73742,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
300,68369,CW2,Lecture-Discussion,"Wisniewski, C",WRIT,Writing Studies,2023,Fall 2023
144,50439,B  ,Laboratory-Discussion,"Conklin, A",MUS,Music,2023,Fall 2023
245,32647,A  ,Lecture,"Adjei, K;Newman, D",PSYC,Psychology,2023,Fall 2023
104,37052,AD2,Discussion/Recitation,"Delfino, J;Hernandez, O",ANTH,Anthropology,2023,Fall 2023
575,73555,B  ,Lecture-Discussion,"Avent, C",SPED,Special Education,2023,Fall 2023
518,73947,A  ,Lecture,"Stolyar, A",IE,Industrial Engineering,2023,Fall 2023
558,47121,A  ,Online Discussion,"Colegrove-Calvey, K;Delaney, M;Landolfi, J;Terio, K",PATH,Pathobiology,2023,Fall 2023
327,78359,RW ,Lecture,"Wilson, R",EALC,East Asian Language and Culture,2023,Fall 2023
100,78553,A  ,Lecture,"Davis, L",LA,Landscape Architecture,2023,Fall 2023
560,66400,B  ,Laboratory,"Chesnut, K;Hinckley, R",SHS,Speech and Hearing Science,2023,Fall 2023
401,32407,AL1,Lecture,"Freeman Bost, K;Robledo, A",HDFS,Human Development and Family Studies,2023,Fall 2023
390,49803,MK ,Independent Study,"Keller, M",FR,French,2023,Fall 2023
504,75731,AB1,Laboratory,"Lee, S",CEE,Civil and Environmental Engineering,2023,Fall 2023
199,77960,JL ,Online,"Leiby, J",BDI,Business Data and Innovation,2023,Fall 2023
593,10378,,Independent Study,,ARTS,Art--Studio,2023,Fall 2023
104,37053,AD3,Discussion/Recitation,"Delfino, J;Hernandez, O",ANTH,Anthropology,2023,Fall 2023
310,65002,D1 ,Discussion/Recitation,"Bandales, J;Moton, T",LLS,Latina/Latino Studies,2023,Fall 2023
501,29678,DA1,Online,"Augusto Sampaio Franco de Lima, G;Evans, M",ACCY,Accountancy,2023,Fall 2023
401,44173,G2 ,Lecture-Discussion,"Dempsey, J",EPSY,Educational Psychology,2023,Fall 2023
776,73743,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
303,55022,A  ,Lecture,"Ashby, J",WRIT,Writing Studies,2023,Fall 2023
248,30686,A  ,Lecture,"Holden, T;Tanenbaum, G",PSYC,Psychology,2023,Fall 2023
146,38169,A  ,Laboratory-Discussion,"Booth, M",MUS,Music,2023,Fall 2023
504,75733,AB2,Laboratory,"Lee, S",CEE,Civil and Environmental Engineering,2023,Fall 2023
521,60067,A  ,Lecture-Discussion,"Dong, R",IE,Industrial Engineering,2023,Fall 2023
590,50485,CL ,Online,"Meadan-Kaplansky, H",SPED,Special Education,2023,Fall 2023
593,56145,KDH,Seminar,"Dominguez-Hultgren, K",ARTS,Art--Studio,2023,Fall 2023
104,37050,AL1,Lecture,"Delfino, J",ANTH,Anthropology,2023,Fall 2023
564,68929,VAM,Lecture-Discussion,"Brown, M",SHS,Speech and Hearing Science,2023,Fall 2023
404,58806,AG4,Lecture-Discussion,"Choi, S",HDFS,Human Development and Family Studies,2023,Fall 2023
101,30742,A  ,Lecture,"Ask, S;Hays, D;Valderrama, A",LA,Landscape Architecture,2023,Fall 2023
310,33772,D2 ,Discussion/Recitation,"Galloway, M;Moton, T",LLS,Latina/Latino Studies,2023,Fall 2023
401,44177,G4 ,Lecture-Discussion,"Dempsey, J",EPSY,Educational Psychology,2023,Fall 2023
559,47137,A  ,Laboratory-Discussion,"Baumgartner, W;Delaney, M;Fredrickson, R;Hsiao, S;Landolfi, J;Roady, P;Samuelson, J;Vieson, M",PATH,Pathobiology,2023,Fall 2023
343,72442,B  ,Lecture-Discussion,"Yang, Y",EALC,East Asian Language and Culture,2023,Fall 2023
501,69435,DB1,Online,"Augusto Sampaio Franco de Lima, G;Evans, M",ACCY,Accountancy,2023,Fall 2023
303,55021,B  ,Lecture,"Gross, H",WRIT,Writing Studies,2023,Fall 2023
460,33695,G4 ,Lecture-Discussion,"Yan, X",FR,French,2023,Fall 2023
504,75729,AL1,Lecture-Discussion,"Popovics, J",CEE,Civil and Environmental Engineering,2023,Fall 2023
146,50440,B  ,Laboratory-Discussion,"Booth, M",MUS,Music,2023,Fall 2023
475,74663,A  ,Lecture-Discussion,"Park, Y",BDI,Business Data and Innovation,2023,Fall 2023
590,46641,IM ,Lecture-Discussion,"Meadan-Kaplansky, H",SPED,Special Education,2023,Fall 2023
404,58805,AU3,Lecture-Discussion,"Choi, S",HDFS,Human Development and Family Studies,2023,Fall 2023
310,77819,D3 ,Discussion/Recitation,"Moton, T;Velasco, K",LLS,Latina/Latino Studies,2023,Fall 2023
401,44179,U3 ,Lecture-Discussion,"Dempsey, J",EPSY,Educational Psychology,2023,Fall 2023
501,70308,MSF,Lecture-Discussion,"Evans, M",ACCY,Accountancy,2023,Fall 2023
250,30689,A  ,Lecture,"Roberts, B;Yoon, H",PSYC,Psychology,2023,Fall 2023
303,56171,C  ,Lecture,"Keener, J",WRIT,Writing Studies,2023,Fall 2023
777,73744,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
522,77432,B  ,Lecture-Discussion,"Feng, L;Qin, H",IE,Industrial Engineering,2023,Fall 2023
460,33433,U3 ,Lecture-Discussion,"Yan, X",FR,French,2023,Fall 2023
475,78552,B  ,Lecture-Discussion,"Park, Y",BDI,Business Data and Innovation,2023,Fall 2023
565,56623,B1 ,Lecture-Discussion,"Carlson, K",SHS,Speech and Hearing Science,2023,Fall 2023
590,32684,SCR,Lecture-Discussion,"Dymond, S;Strauser, D",SPED,Special Education,2023,Fall 2023
105,41785,A  ,Lecture-Discussion,"Taylor, R",ANTH,Anthropology,2023,Fall 2023
595,10364,,Independent Study,,ARTS,Art--Studio,2023,Fall 2023
199,10486,,Independent Study,,LA,Landscape Architecture,2023,Fall 2023
310,33766,L  ,Lecture,"Moton, T",LLS,Latina/Latino Studies,2023,Fall 2023
560,60264,A  ,Lecture-Discussion;Lecture-Discussion,"Varga, C;Varga, C",PATH,Pathobiology,2023,Fall 2023
501,69437,NA1,Online,"Augusto Sampaio Franco de Lima, G;Evans, M",ACCY,Accountancy,2023,Fall 2023
508,29801,B  ,Lecture-Discussion,"Al-Qadi, I",CEE,Civil and Environmental Engineering,2023,Fall 2023
344,72444,B  ,Lecture-Discussion,"Nagashima, D",EALC,East Asian Language and Culture,2023,Fall 2023
303,66557,D  ,Lecture,"Gross, H",WRIT,Writing Studies,2023,Fall 2023
147,38172,A  ,Laboratory-Discussion,"Boehm, W",MUS,Music,2023,Fall 2023
405,66263,A  ,Lecture-Discussion,"El Kawas, G;Tu, K",HDFS,Human Development and Family Studies,2023,Fall 2023
590,41030,STP,Online,"Corr, C",SPED,Special Education,2023,Fall 2023
290,45439,,Independent Study,,PSYC,Psychology,2023,Fall 2023
595,31167,CB ,Studio,"Bakker, C",ARTS,Art--Studio,2023,Fall 2023
405,41267,GR ,Lecture,"Ratner, K",EPSY,Educational Psychology,2023,Fall 2023
523,55482,B  ,Lecture-Discussion,"Sreenivas, R",IE,Industrial Engineering,2023,Fall 2023
508,62168,ONL,Online,"Al-Qadi, I",CEE,Civil and Environmental Engineering,2023,Fall 2023
501,69438,NB1,Online,"Augusto Sampaio Franco de Lima, G;Evans, M",ACCY,Accountancy,2023,Fall 2023
303,55023,E  ,Lecture,"Zhang, D",WRIT,Writing Studies,2023,Fall 2023
477,76791,A3 ,Online Lecture Discussion,"Brunner, R",BDI,Business Data and Innovation,2023,Fall 2023
778,73745,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
147,50441,B  ,Laboratory-Discussion,"Boehm, W",MUS,Music,2023,Fall 2023
481,33655,G4 ,Lecture-Discussion,,FR,French,2023,Fall 2023
570,30945,N  ,Lecture-Discussion,"Flaherty, M",SHS,Speech and Hearing Science,2023,Fall 2023
590,50434,TI3,Online,"Miller, D",SPED,Special Education,2023,Fall 2023
595,13369,CBG,Studio,"Bianchi Geisse, C;Fein-Smolinski, R",ARTS,Art--Studio,2023,Fall 2023
523,72244,ONL,Online,"Sreenivas, R",IE,Industrial Engineering,2023,Fall 2023
106,57508,1  ,Lecture-Discussion,"Fennell, C",ANTH,Anthropology,2023,Fall 2023
316,38407,A  ,Lecture-Discussion,"Rodriguez, R",LLS,Latina/Latino Studies,2023,Fall 2023
233,30746,1  ,Laboratory-Discussion,"Sears, S",LA,Landscape Architecture,2023,Fall 2023
575,47139,AE1,Online,"Lowe, J",PATH,Pathobiology,2023,Fall 2023
405,37974,UG ,Lecture,"Ratner, K",EPSY,Educational Psychology,2023,Fall 2023
477,76793,A4 ,Online Lecture Discussion,"Brunner, R",BDI,Business Data and Innovation,2023,Fall 2023
359,77174,A  ,Lecture-Discussion,"Nagashima, D",EALC,East Asian Language and Culture,2023,Fall 2023
408,30326,A  ,Lecture-Discussion,"Hurth, E",HDFS,Human Development and Family Studies,2023,Fall 2023
481,33454,U3 ,Lecture-Discussion,"Pierce, L",FR,French,2023,Fall 2023
308,78467,A  ,Lecture,"Todd, N",PSYC,Psychology,2023,Fall 2023
512,62246,ONL,Online,"Ouyang, Y",CEE,Civil and Environmental Engineering,2023,Fall 2023
502,29680,A4 ,Lecture-Discussion,"Schwartz, R",ACCY,Accountancy,2023,Fall 2023
572,54957,A  ,Lecture,"Chesnut, K",SHS,Speech and Hearing Science,2023,Fall 2023
148,38170,A  ,Laboratory-Discussion,"Dufresne, J",MUS,Music,2023,Fall 2023
779,73746,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
524,60072,A  ,Lecture-Discussion,"Cui, M;Wang, Q",IE,Industrial Engineering,2023,Fall 2023
512,61261,RS ,Lecture-Discussion,"Ouyang, Y",CEE,Civil and Environmental Engineering,2023,Fall 2023
513,78084,C4 ,Lecture-Discussion,"Du, F",BDI,Business Data and Innovation,2023,Fall 2023
591,10090,,Independent Study,,SPED,Special Education,2023,Fall 2023
355,61319,A  ,Lecture-Discussion,"Lule, L",LLS,Latina/Latino Studies,2023,Fall 2023
241,73336,A  ,Laboratory-Discussion,"Lemon, K;Mallula, M",LA,Landscape Architecture,2023,Fall 2023
108,38393,A1 ,Lecture,"Thurston, S",ANTH,Anthropology,2023,Fall 2023
408,73605,A  ,Online,"Cope, W;Francis, K;Kalantzis, M;Mattingly, S;Saini, A",EPSY,Educational Psychology,2023,Fall 2023
576,47140,A  ,Online,"Lowe, J",PATH,Pathobiology,2023,Fall 2023
424,54750,A  ,Online,"Barnett, B",HDFS,Human Development and Family Studies,2023,Fall 2023
502,31334,B4 ,Lecture-Discussion,"Schwartz, R",ACCY,Accountancy,2023,Fall 2023
360,78362,BTA,Online,"Butler, D;Ha, J",EALC,East Asian Language and Culture,2023,Fall 2023
101,76320,BTA,Online;Online,"Butler, D;Butler, D",YDSH,Yiddish,2023,Fall 2023
148,50442,B  ,Laboratory-Discussion,"Dufresne, J",MUS,Music,2023,Fall 2023
492,10138,,Independent Study,,FR,French,2023,Fall 2023
311,43493,A  ,Laboratory,"Brinks, A;Dai, Y;Juraska, J;Shi, C",PSYC,Psychology,2023,Fall 2023
524,73988,B  ,Lecture-Discussion,"Cui, M;Wang, Q",IE,Industrial Engineering,2023,Fall 2023
513,76568,MS ,Lecture-Discussion,"Du, F",BDI,Business Data and Innovation,2023,Fall 2023
591,50325,A  ,Online,"Carey, Y",SPED,Special Education,2023,Fall 2023
576,45729,LC ,Discussion/Recitation,"Dahman, J",SHS,Speech and Hearing Science,2023,Fall 2023
424,64992,B  ,Online,"Barnett, B",HDFS,Human Development and Family Studies,2023,Fall 2023
101,74191,AS1,Lecture-Discussion,"Klajbor-Goderich, S",ASRM,Actuarial Science and Risk Management,2023,Fall 2023
408,46887,ONL,Online,"Cope, W;Francis, K;Kalantzis, M;Mattingly, S;Saini, A",EPSY,Educational Psychology,2023,Fall 2023
502,71904,DA1,Online,"Evans, M;Mendoza, S",ACCY,Accountancy,2023,Fall 2023
780,73748,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
526,66351,CO ,Lecture-Discussion,"El-Rayes, K",CEE,Civil and Environmental Engineering,2023,Fall 2023
311,43494,B  ,Laboratory,"Brinks, A;Dai, Y;Juraska, J;Shi, C",PSYC,Psychology,2023,Fall 2023
513,75358,MSB,Lecture-Discussion,"Du, F",BDI,Business Data and Innovation,2023,Fall 2023
591,40570,B  ,Lecture-Discussion,"Carey, Y",SPED,Special Education,2023,Fall 2023
357,75366,A  ,Lecture-Discussion,"Lule, L",LLS,Latina/Latino Studies,2023,Fall 2023
242,63136,ONA,Online,"Fredericks, J",LA,Landscape Architecture,2023,Fall 2023
143,63937,ON1,Online,"Jelinek, P",ANTH,Anthropology,2023,Fall 2023
577,47141,A  ,Online,"Lowe, J",PATH,Pathobiology,2023,Fall 2023
408,72583,UG ,Online,"Cope, W;Francis, K;Kalantzis, M;Mattingly, S;Saini, A",EPSY,Educational Psychology,2023,Fall 2023
149,38174,A  ,Laboratory-Discussion,"Rasmussen, M",MUS,Music,2023,Fall 2023
369,78364,MSS,Lecture,"Song, M",EALC,East Asian Language and Culture,2023,Fall 2023
502,71905,DB1,Online,"Evans, M;Mendoza, S",ACCY,Accountancy,2023,Fall 2023
527,65199,ML1,Lecture,"Feng, L",IE,Industrial Engineering,2023,Fall 2023
526,69123,ONC,Lecture-Discussion,"El-Rayes, K",CEE,Civil and Environmental Engineering,2023,Fall 2023
311,43495,C  ,Laboratory,"Brinks, A;Dai, Y;Juraska, J;Shi, C",PSYC,Psychology,2023,Fall 2023
501,29910,T  ,Lecture-Discussion,"Keller, M",FR,French,2023,Fall 2023
425,32422,AL1,Lecture,"Alicea, A;Smith, S",HDFS,Human Development and Family Studies,2023,Fall 2023
577,54458,A  ,Discussion/Recitation;Internship,"Mendes, C;Franz, A",SHS,Speech and Hearing Science,2023,Fall 2023
242,63139,ONB,Online,"Fredericks, J",LA,Landscape Architecture,2023,Fall 2023
195,74057,CL1,Lecture,"Liu, P",ASRM,Actuarial Science and Risk Management,2023,Fall 2023
149,50443,B  ,Laboratory-Discussion,"Rasmussen, M",MUS,Music,2023,Fall 2023
502,76239,E4 ,Lecture-Discussion,"Schwartz, R",ACCY,Accountancy,2023,Fall 2023
781,73749,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
526,67029,ONL,Online,"El-Rayes, K",CEE,Civil and Environmental Engineering,2023,Fall 2023
311,43496,D  ,Laboratory,"Brinks, A;Dai, Y;Juraska, J;Shi, C",PSYC,Psychology,2023,Fall 2023
593,77961,JL ,Online,"Leiby, J",BDI,Business Data and Innovation,2023,Fall 2023
201,39740,AL1,Lecture-Discussion,"Gathogo, M;Saadah, E",ZULU,Zulu,2023,Fall 2023
577,60300,B  ,Discussion/Recitation;Internship,"Mendes, C;Strohman, A",SHS,Speech and Hearing Science,2023,Fall 2023
592,31043,A  ,Lecture-Discussion,"Zarate, K",SPED,Special Education,2023,Fall 2023
385,60011,A  ,Lecture-Discussion,"Velasquez Estrada, E",LLS,Latina/Latino Studies,2023,Fall 2023
157,39282,A  ,Lecture-Discussion,"Coker, A",ANTH,Anthropology,2023,Fall 2023
390,10597,,Independent Study,,EALC,East Asian Language and Culture,2023,Fall 2023
502,71906,NA1,Online,"Evans, M;Mendoza, S",ACCY,Accountancy,2023,Fall 2023
419,74824,A  ,Lecture-Discussion,"Kinderman, L",EPSY,Educational Psychology,2023,Fall 2023
578,77444,A  ,Online Lecture,"Lowe, J",PATH,Pathobiology,2023,Fall 2023
532,68237,AN ,Lecture-Discussion,"Vogiatzis, C",IE,Industrial Engineering,2023,Fall 2023
311,43497,E  ,Laboratory,"Brinks, A;Dai, Y;Juraska, J;Shi, C",PSYC,Psychology,2023,Fall 2023
505,29911,B  ,Lecture-Discussion,"Clay, A",FR,French,2023,Fall 2023
577,32941,C  ,Discussion/Recitation;Internship,"Mendes, C;Mendes, C",SHS,Speech and Hearing Science,2023,Fall 2023
450,10342,,Independent Study,,HDFS,Human Development and Family Studies,2023,Fall 2023
280,30753,A  ,Laboratory-Discussion,"Baakliny, J;Clark, J",LA,Landscape Architecture,2023,Fall 2023
210,77125,ADA,Discussion/Recitation,"Wu, Y",ASRM,Actuarial Science and Risk Management,2023,Fall 2023
782,73750,A  ,Practice,"Richards, V;Wilson, C",CLE,Clinical Sciences and Engineering,2023,Fall 2023
502,71907,NB1,Online,"Evans, M;Mendoza, S",ACCY,Accountancy,2023,Fall 2023
